GAME_ID,GAME_DATE,MATCHUP,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,P1,P2,P3,OT,Q1,Q2,Q3,Q4,PTS,GOALS,SHOTS,POWER_PLAY_GOALS,POWER_PLAY_OPPORTUNITIES,PIM,HITS,BLOCKED,TAKEAWAYS,GIVEAWAYS,SEASON,SEASON_TYPE
2024020055,2024-10-16,CHI @ CGY,16,CHI,Blackhawks,0,0,0,1,0,0,0,1,1,1,32,0,0,0,0,0,0,0,20242025,Regular
2024020056,2024-10-16,PHI @ EDM,22,EDM,Oilers,0,0,0,4,0,0,0,4,4,4,31,0,0,0,0,0,0,0,20242025,Regular
2024020056,2024-10-16,PHI @ EDM,4,PHI,Flyers,0,0,0,3,0,0,0,3,3,3,30,0,0,0,0,0,0,0,20242025,Regular
2024020057,2024-10-16,BUF @ PIT,7,BUF,Sabres,0,0,0,5,0,0,0,5,5,5,33,0,0,0,0,0,0,0,20242025,Regular
2024020057,2024-10-16,BUF @ PIT,5,PIT,Penguins,0,0,0,6,0,0,0,6,6,6,43,0,0,0,0,0,0,0,20242025,Regular
2024020058,2024-10-16,LAK @ TOR,26,LAK,Kings,0,0,0,2,0,0,0,2,2,2,34,0,0,0,0,0,0,0,20242025,Regular
2024020058,2024-10-16,LAK @ TOR,10,TOR,Maple Leafs,0,0,0,6,0,0,0,6,6,6,26,0,0,0,0,0,0,0,20242025,Regular
2024020059,2024-10-17,BOS @ COL,6,BOS,Bruins,0,0,0,5,0,0,0,5,5,5,26,0,0,0,0,0,0,0,20242025,Regular
2024020059,2024-10-17,BOS @ COL,21,COL,Avalanche,0,0,0,3,0,0,0,3,3,3,25,0,0,0,0,0,0,0,20242025,Regular
2024020060,2024-10-17,UTA @ ANA,24,ANA,Ducks,0,0,0,5,0,0,0,5,5,5,34,0,0,0,0,0,0,0,20242025,Regular
2024020060,2024-10-17,UTA @ ANA,59,UTA,Utah Hockey Club,0,0,0,4,0,0,0,4,4,4,30,0,0,0,0,0,0,0,20242025,Regular
2024020061,2024-10-17,LAK @ MTL,26,LAK,Kings,0,0,0,4,0,0,0,4,4,4,32,0,0,0,0,0,0,0,20242025,Regular
2024020061,2024-10-17,LAK @ MTL,8,MTL,Canadiens,0,0,0,1,0,0,0,1,1,1,27,0,0,0,0,0,0,0,20242025,Regular
2024020062,2024-10-17,NJD @ OTT,1,NJD,Devils,0,0,0,3,0,0,0,3,3,3,35,0,0,0,0,0,0,0,20242025,Regular
2024020062,2024-10-17,NJD @ OTT,9,OTT,Senators,0,0,0,1,0,0,0,1,1,1,31,0,0,0,0,0,0,0,20242025,Regular
2024020063,2024-10-17,NYR @ DET,17,DET,Red Wings,0,0,0,2,0,0,0,2,2,2,31,0,0,0,0,0,0,0,20242025,Regular
2024020063,2024-10-17,NYR @ DET,3,NYR,Rangers,0,0,0,5,0,0,0,5,5,5,34,0,0,0,0,0,0,0,20242025,Regular
2024020064,2024-10-17,VGK @ TBL,14,TBL,Lightning,0,0,0,4,0,0,0,4,4,4,25,0,0,0,0,0,0,0,20242025,Regular
2024020064,2024-10-17,VGK @ TBL,54,VGK,Golden Knights,0,0,0,3,0,0,0,3,3,3,25,0,0,0,0,0,0,0,20242025,Regular
2024020065,2024-10-17,VAN @ FLA,13,FLA,Panthers,0,0,0,2,0,0,0,2,2,2,28,0,0,0,0,0,0,0,20242025,Regular
2024020065,2024-10-17,VAN @ FLA,23,VAN,Canucks,0,0,0,3,0,0,0,3,3,3,33,0,0,0,0,0,0,0,20242025,Regular
2024020066,2024-10-17,DAL @ WSH,25,DAL,Stars,0,0,0,2,0,0,0,2,2,2,24,0,0,0,0,0,0,0,20242025,Regular
2024020066,2024-10-17,DAL @ WSH,15,WSH,Capitals,0,0,0,3,0,0,0,3,3,3,26,0,0,0,0,0,0,0,20242025,Regular
2024020067,2024-10-17,BUF @ CBJ,7,BUF,Sabres,0,0,0,4,0,0,0,4,4,4,24,0,0,0,0,0,0,0,20242025,Regular
2024020067,2024-10-17,BUF @ CBJ,29,CBJ,Blue Jackets,0,0,0,6,0,0,0,6,6,6,25,0,0,0,0,0,0,0,20242025,Regular
2024020068,2024-10-18,NYI @ STL,2,NYI,Islanders,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,20242025,Regular
2024020068,2024-10-18,NYI @ STL,19,STL,Blues,0,0,0,1,0,0,0,1,1,1,30,0,0,0,0,0,0,0,20242025,Regular
2024020069,2024-10-18,EDM @ NSH,22,EDM,Oilers,0,0,0,4,0,0,0,4,4,4,36,0,0,0,0,0,0,0,20242025,Regular
2024020069,2024-10-18,EDM @ NSH,18,NSH,Predators,0,0,0,2,0,0,0,2,2,2,27,0,0,0,0,0,0,0,20242025,Regular
2024020070,2024-10-18,SJS @ CHI,16,CHI,Blackhawks,0,0,0,4,0,0,0,4,4,4,27,0,0,0,0,0,0,0,20242025,Regular
2024020070,2024-10-18,SJS @ CHI,28,SJS,Sharks,0,0,0,2,0,0,0,2,2,2,22,0,0,0,0,0,0,0,20242025,Regular
2024020071,2024-10-18,PHI @ SEA,4,PHI,Flyers,0,0,0,4,0,0,0,4,4,4,25,0,0,0,0,0,0,0,20242025,Regular
2024020071,2024-10-18,PHI @ SEA,55,SEA,Kraken,0,0,0,6,0,0,0,6,6,6,29,0,0,0,0,0,0,0,20242025,Regular
2024020072,2024-10-18,CAR @ PIT,12,CAR,Hurricanes,0,0,0,4,0,0,0,4,4,4,38,0,0,0,0,0,0,0,20242025,Regular
2024020072,2024-10-18,CAR @ PIT,5,PIT,Penguins,0,0,0,1,0,0,0,1,1,1,26,0,0,0,0,0,0,0,20242025,Regular
2024020073,2024-10-19,SJS @ WPG,28,SJS,Sharks,0,0,0,3,0,0,0,3,3,3,22,0,0,0,0,0,0,0,20242025,Regular
2024020073,2024-10-19,SJS @ WPG,52,WPG,Jets,0,0,0,8,0,0,0,8,8,8,36,0,0,0,0,0,0,0,20242025,Regular
2024020074,2024-10-19,ANA @ COL,24,ANA,Ducks,0,0,0,3,0,0,0,3,3,3,19,0,0,0,0,0,0,0,20242025,Regular
2024020074,2024-10-19,ANA @ COL,21,COL,Avalanche,0,0,0,4,0,0,0,4,4,4,49,0,0,0,0,0,0,0,20242025,Regular
2024020075,2024-10-19,TBL @ OTT,9,OTT,Senators,0,0,0,5,0,0,0,5,5,5,28,0,0,0,0,0,0,0,20242025,Regular
2024020075,2024-10-19,TBL @ OTT,14,TBL,Lightning,0,0,0,4,0,0,0,4,4,4,29,0,0,0,0,0,0,0,20242025,Regular
2024020076,2024-10-19,DET @ NSH,17,DET,Red Wings,0,0,0,5,0,0,0,5,5,5,24,0,0,0,0,0,0,0,20242025,Regular
2024020076,2024-10-19,DET @ NSH,18,NSH,Predators,0,0,0,2,0,0,0,2,2,2,39,0,0,0,0,0,0,0,20242025,Regular
2024020077,2024-10-19,EDM @ DAL,25,DAL,Stars,0,0,0,4,0,0,0,4,4,4,24,0,0,0,0,0,0,0,20242025,Regular
2024020077,2024-10-19,EDM @ DAL,22,EDM,Oilers,0,0,0,1,0,0,0,1,1,1,31,0,0,0,0,0,0,0,20242025,Regular
2024020078,2024-10-19,VGK @ FLA,13,FLA,Panthers,0,0,0,4,0,0,0,4,4,4,49,0,0,0,0,0,0,0,20242025,Regular
2024020078,2024-10-19,VGK @ FLA,54,VGK,Golden Knights,0,0,0,3,0,0,0,3,3,3,26,0,0,0,0,0,0,0,20242025,Regular
